"Date","AQS_PARAMETER_DESC","Site.Name","DAILY_AQI_VALUE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-08-01,"Ozone","Taylorsville Liledoun",28,"Alexander",35.9138000008966,-81.191
2018-08-02,"Ozone","Taylorsville Liledoun",25,"Alexander",35.9138000008966,-81.191
2018-08-03,"Ozone","Taylorsville Liledoun",27,"Alexander",35.9138000008966,-81.191
2018-08-04,"Ozone","Taylorsville Liledoun",35,"Alexander",35.9138000008966,-81.191
2018-08-05,"Ozone","Taylorsville Liledoun",31,"Alexander",35.9138000008966,-81.191
2018-08-06,"Ozone","Taylorsville Liledoun",33,"Alexander",35.9138000008966,-81.191
2018-08-07,"Ozone","Taylorsville Liledoun",33,"Alexander",35.9138000008966,-81.191
2018-08-08,"Ozone","Taylorsville Liledoun",30,"Alexander",35.9138000008966,-81.191
2018-08-09,"Ozone","Taylorsville Liledoun",41,"Alexander",35.9138000008966,-81.191
2018-08-10,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-08-11,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-08-12,"Ozone","Taylorsville Liledoun",30,"Alexander",35.9138000008966,-81.191
2018-08-13,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-08-14,"Ozone","Taylorsville Liledoun",33,"Alexander",35.9138000008966,-81.191
2018-08-15,"Ozone","Taylorsville Liledoun",42,"Alexander",35.9138000008966,-81.191
2018-08-16,"Ozone","Taylorsville Liledoun",37,"Alexander",35.9138000008966,-81.191
2018-08-17,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-08-18,"Ozone","Taylorsville Liledoun",27,"Alexander",35.9138000008966,-81.191
2018-08-19,"Ozone","Taylorsville Liledoun",30,"Alexander",35.9138000008966,-81.191
2018-08-20,"Ozone","Taylorsville Liledoun",35,"Alexander",35.9138000008966,-81.191
2018-08-21,"Ozone","Taylorsville Liledoun",26,"Alexander",35.9138000008966,-81.191
2018-08-22,"Ozone","Taylorsville Liledoun",30,"Alexander",35.9138000008966,-81.191
2018-08-23,"Ozone","Taylorsville Liledoun",38,"Alexander",35.9138000008966,-81.191
2018-08-24,"Ozone","Taylorsville Liledoun",43,"Alexander",35.9138000008966,-81.191
2018-08-25,"Ozone","Taylorsville Liledoun",42,"Alexander",35.9138000008966,-81.191
2018-08-26,"Ozone","Taylorsville Liledoun",40,"Alexander",35.9138000008966,-81.191
2018-08-27,"Ozone","Taylorsville Liledoun",45,"Alexander",35.9138000008966,-81.191
2018-08-28,"Ozone","Taylorsville Liledoun",43,"Alexander",35.9138000008966,-81.191
2018-08-29,"Ozone","Taylorsville Liledoun",45,"Alexander",35.9138000008966,-81.191
2018-08-30,"Ozone","Taylorsville Liledoun",40,"Alexander",35.9138000008966,-81.191
2018-08-31,"Ozone","Taylorsville Liledoun",40,"Alexander",35.9138000008966,-81.191
2018-09-01,"Ozone","Taylorsville Liledoun",42,"Alexander",35.9138000008966,-81.191
2018-09-02,"Ozone","Taylorsville Liledoun",30,"Alexander",35.9138000008966,-81.191
2018-09-03,"Ozone","Taylorsville Liledoun",31,"Alexander",35.9138000008966,-81.191
2018-09-04,"Ozone","Taylorsville Liledoun",32,"Alexander",35.9138000008966,-81.191
2018-09-05,"Ozone","Taylorsville Liledoun",39,"Alexander",35.9138000008966,-81.191
2018-09-06,"Ozone","Taylorsville Liledoun",42,"Alexander",35.9138000008966,-81.191
2018-09-07,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-09-08,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-09-09,"Ozone","Taylorsville Liledoun",16,"Alexander",35.9138000008966,-81.191
2018-09-20,"Ozone","Taylorsville Liledoun",58,"Alexander",35.9138000008966,-81.191
2018-09-21,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-09-22,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-09-23,"Ozone","Taylorsville Liledoun",30,"Alexander",35.9138000008966,-81.191
2018-09-24,"Ozone","Taylorsville Liledoun",18,"Alexander",35.9138000008966,-81.191
2018-09-25,"Ozone","Taylorsville Liledoun",25,"Alexander",35.9138000008966,-81.191
2018-09-26,"Ozone","Taylorsville Liledoun",24,"Alexander",35.9138000008966,-81.191
2018-09-27,"Ozone","Taylorsville Liledoun",26,"Alexander",35.9138000008966,-81.191
2018-09-28,"Ozone","Taylorsville Liledoun",27,"Alexander",35.9138000008966,-81.191
2018-09-29,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-09-30,"Ozone","Taylorsville Liledoun",29,"Alexander",35.9138000008966,-81.191
2018-10-01,"Ozone","Taylorsville Liledoun",40,"Alexander",35.9138000008966,-81.191
2018-10-02,"Ozone","Taylorsville Liledoun",40,"Alexander",35.9138000008966,-81.191
2018-10-03,"Ozone","Taylorsville Liledoun",34,"Alexander",35.9138000008966,-81.191
2018-10-04,"Ozone","Taylorsville Liledoun",35,"Alexander",35.9138000008966,-81.191
2018-10-05,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-10-06,"Ozone","Taylorsville Liledoun",40,"Alexander",35.9138000008966,-81.191
2018-10-07,"Ozone","Taylorsville Liledoun",40,"Alexander",35.9138000008966,-81.191
2018-10-08,"Ozone","Taylorsville Liledoun",31,"Alexander",35.9138000008966,-81.191
2018-10-09,"Ozone","Taylorsville Liledoun",25,"Alexander",35.9138000008966,-81.191
2018-10-10,"Ozone","Taylorsville Liledoun",16,"Alexander",35.9138000008966,-81.191
2018-10-11,"Ozone","Taylorsville Liledoun",24,"Alexander",35.9138000008966,-81.191
2018-10-12,"Ozone","Taylorsville Liledoun",33,"Alexander",35.9138000008966,-81.191
2018-10-13,"Ozone","Taylorsville Liledoun",31,"Alexander",35.9138000008966,-81.191
2018-10-15,"Ozone","Taylorsville Liledoun",38,"Alexander",35.9138000008966,-81.191
2018-10-16,"Ozone","Taylorsville Liledoun",20,"Alexander",35.9138000008966,-81.191
2018-10-17,"Ozone","Taylorsville Liledoun",34,"Alexander",35.9138000008966,-81.191
2018-10-18,"Ozone","Taylorsville Liledoun",33,"Alexander",35.9138000008966,-81.191
2018-10-19,"Ozone","Taylorsville Liledoun",42,"Alexander",35.9138000008966,-81.191
2018-10-20,"Ozone","Taylorsville Liledoun",33,"Alexander",35.9138000008966,-81.191
2018-10-21,"Ozone","Taylorsville Liledoun",29,"Alexander",35.9138000008966,-81.191
2018-10-22,"Ozone","Taylorsville Liledoun",31,"Alexander",35.9138000008966,-81.191
2018-10-23,"Ozone","Taylorsville Liledoun",37,"Alexander",35.9138000008966,-81.191
2018-10-24,"Ozone","Taylorsville Liledoun",34,"Alexander",35.9138000008966,-81.191
2018-10-25,"Ozone","Taylorsville Liledoun",25,"Alexander",35.9138000008966,-81.191
2018-10-26,"Ozone","Taylorsville Liledoun",21,"Alexander",35.9138000008966,-81.191
2018-10-27,"Ozone","Taylorsville Liledoun",26,"Alexander",35.9138000008966,-81.191
2018-10-28,"Ozone","Taylorsville Liledoun",36,"Alexander",35.9138000008966,-81.191
2018-10-29,"Ozone","Taylorsville Liledoun",35,"Alexander",35.9138000008966,-81.191
2018-10-30,"Ozone","Taylorsville Liledoun",35,"Alexander",35.9138000008966,-81.191
2018-10-31,"Ozone","Taylorsville Liledoun",44,"Alexander",35.9138000008966,-81.191
2018-03-01,"Ozone","Linville Falls",42,"Avery",35.972347,-81.933072
2018-03-05,"Ozone","Linville Falls",44,"Avery",35.972347,-81.933072
2018-03-06,"Ozone","Linville Falls",38,"Avery",35.972347,-81.933072
2018-03-07,"Ozone","Linville Falls",38,"Avery",35.972347,-81.933072
2018-03-08,"Ozone","Linville Falls",41,"Avery",35.972347,-81.933072
2018-03-09,"Ozone","Linville Falls",45,"Avery",35.972347,-81.933072
2018-03-10,"Ozone","Linville Falls",47,"Avery",35.972347,-81.933072
2018-03-11,"Ozone","Linville Falls",41,"Avery",35.972347,-81.933072
2018-03-12,"Ozone","Linville Falls",43,"Avery",35.972347,-81.933072
2018-03-13,"Ozone","Linville Falls",43,"Avery",35.972347,-81.933072
2018-03-14,"Ozone","Linville Falls",43,"Avery",35.972347,-81.933072
2018-03-16,"Ozone","Linville Falls",61,"Avery",35.972347,-81.933072
2018-03-17,"Ozone","Linville Falls",50,"Avery",35.972347,-81.933072
2018-03-18,"Ozone","Linville Falls",44,"Avery",35.972347,-81.933072
2018-03-19,"Ozone","Linville Falls",43,"Avery",35.972347,-81.933072
2018-03-20,"Ozone","Linville Falls",38,"Avery",35.972347,-81.933072
2018-03-21,"Ozone","Linville Falls",36,"Avery",35.972347,-81.933072
2018-03-23,"Ozone","Linville Falls",49,"Avery",35.972347,-81.933072
2018-03-24,"Ozone","Linville Falls",43,"Avery",35.972347,-81.933072
2018-03-25,"Ozone","Linville Falls",45,"Avery",35.972347,-81.933072
2018-03-26,"Ozone","Linville Falls",46,"Avery",35.972347,-81.933072
2018-03-27,"Ozone","Linville Falls",43,"Avery",35.972347,-81.933072
2018-03-28,"Ozone","Linville Falls",42,"Avery",35.972347,-81.933072
2018-03-29,"Ozone","Linville Falls",49,"Avery",35.972347,-81.933072
2018-03-30,"Ozone","Linville Falls",41,"Avery",35.972347,-81.933072
2018-04-01,"Ozone","Linville Falls",46,"Avery",35.972347,-81.933072
2018-04-03,"Ozone","Linville Falls",47,"Avery",35.972347,-81.933072
2018-04-04,"Ozone","Linville Falls",44,"Avery",35.972347,-81.933072
2018-04-05,"Ozone","Linville Falls",48,"Avery",35.972347,-81.933072
2018-04-06,"Ozone","Linville Falls",54,"Avery",35.972347,-81.933072
2018-04-07,"Ozone","Linville Falls",42,"Avery",35.972347,-81.933072
2018-04-08,"Ozone","Linville Falls",45,"Avery",35.972347,-81.933072
2018-04-09,"Ozone","Linville Falls",34,"Avery",35.972347,-81.933072
2018-04-10,"Ozone","Linville Falls",44,"Avery",35.972347,-81.933072
2018-04-11,"Ozone","Linville Falls",44,"Avery",35.972347,-81.933072
2018-04-12,"Ozone","Linville Falls",64,"Avery",35.972347,-81.933072
2018-04-13,"Ozone","Linville Falls",84,"Avery",35.972347,-81.933072
2018-04-14,"Ozone","Linville Falls",45,"Avery",35.972347,-81.933072
2018-04-15,"Ozone","Linville Falls",41,"Avery",35.972347,-81.933072
2018-04-17,"Ozone","Linville Falls",64,"Avery",35.972347,-81.933072
2018-04-18,"Ozone","Linville Falls",77,"Avery",35.972347,-81.933072
2018-04-19,"Ozone","Linville Falls",42,"Avery",35.972347,-81.933072
2018-04-20,"Ozone","Linville Falls",61,"Avery",35.972347,-81.933072
2018-04-21,"Ozone","Linville Falls",74,"Avery",35.972347,-81.933072
2018-04-22,"Ozone","Linville Falls",49,"Avery",35.972347,-81.933072
2018-04-23,"Ozone","Linville Falls",48,"Avery",35.972347,-81.933072
2018-04-24,"Ozone","Linville Falls",40,"Avery",35.972347,-81.933072
2018-04-25,"Ozone","Linville Falls",40,"Avery",35.972347,-81.933072
2018-04-26,"Ozone","Linville Falls",39,"Avery",35.972347,-81.933072
2018-04-27,"Ozone","Linville Falls",48,"Avery",35.972347,-81.933072
2018-04-28,"Ozone","Linville Falls",67,"Avery",35.972347,-81.933072
2018-04-29,"Ozone","Linville Falls",45,"Avery",35.972347,-81.933072
2018-04-30,"Ozone","Linville Falls",54,"Avery",35.972347,-81.933072
2018-05-01,"Ozone","Linville Falls",80,"Avery",35.972347,-81.933072
2018-05-02,"Ozone","Linville Falls",87,"Avery",35.972347,-81.933072
2018-05-03,"Ozone","Linville Falls",84,"Avery",35.972347,-81.933072
2018-05-04,"Ozone","Linville Falls",49,"Avery",35.972347,-81.933072
2018-05-05,"Ozone","Linville Falls",45,"Avery",35.972347,-81.933072
2018-05-06,"Ozone","Linville Falls",47,"Avery",35.972347,-81.933072
2018-05-07,"Ozone","Linville Falls",54,"Avery",35.972347,-81.933072
2018-05-08,"Ozone","Linville Falls",51,"Avery",35.972347,-81.933072
2018-05-09,"Ozone","Linville Falls",67,"Avery",35.972347,-81.933072
2018-05-10,"Ozone","Linville Falls",61,"Avery",35.972347,-81.933072
2018-05-11,"Ozone","Linville Falls",80,"Avery",35.972347,-81.933072
2018-05-12,"Ozone","Linville Falls",64,"Avery",35.972347,-81.933072
2018-05-13,"Ozone","Linville Falls",58,"Avery",35.972347,-81.933072
2018-05-14,"Ozone","Linville Falls",50,"Avery",35.972347,-81.933072
2018-05-15,"Ozone","Linville Falls",36,"Avery",35.972347,-81.933072
2018-05-16,"Ozone","Linville Falls",26,"Avery",35.972347,-81.933072
2018-05-17,"Ozone","Linville Falls",27,"Avery",35.972347,-81.933072
2018-05-18,"Ozone","Linville Falls",38,"Avery",35.972347,-81.933072
2018-05-19,"Ozone","Linville Falls",37,"Avery",35.972347,-81.933072
2018-05-20,"Ozone","Linville Falls",36,"Avery",35.972347,-81.933072
2018-05-21,"Ozone","Linville Falls",41,"Avery",35.972347,-81.933072
2018-05-22,"Ozone","Linville Falls",30,"Avery",35.972347,-81.933072
2018-05-23,"Ozone","Linville Falls",37,"Avery",35.972347,-81.933072
2018-05-24,"Ozone","Linville Falls",41,"Avery",35.972347,-81.933072
2018-05-25,"Ozone","Linville Falls",35,"Avery",35.972347,-81.933072
2018-05-26,"Ozone","Linville Falls",23,"Avery",35.972347,-81.933072
